"13 Jun 2022","15877.55","15886.15","15684.00","15774.40"
"10 Jun 2022","16283.95","16324.70","16172.60","16201.80"
"09 Jun 2022","16263.85","16492.80","16243.85","16478.10"
"08 Jun 2022","16474.95","16514.30","16293.35","16356.25"
"07 Jun 2022","16469.60","16487.25","16347.10","16416.35"
"06 Jun 2022","16530.70","16610.95","16444.55","16569.55"
"03 Jun 2022","16761.65","16793.85","16567.90","16584.30"
"02 Jun 2022","16481.65","16646.40","16443.05","16628.00"
"01 Jun 2022","16594.40","16649.20","16438.85","16522.75"
"31 May 2022","16578.45","16690.75","16521.90","16584.55"
"30 May 2022","16527.90","16695.50","16506.15","16661.40"
"27 May 2022","16296.60","16370.60","16221.95","16352.45"
"26 May 2022","16105.00","16204.45","15903.70","16170.15"
"25 May 2022","16196.35","16223.35","16006.95","16025.80"
"24 May 2022","16225.55","16262.80","16078.60","16125.15"
"23 May 2022","16290.95","16414.70","16185.75","16214.70"
"20 May 2022","16043.80","16283.05","16003.85","16266.15"
"19 May 2022","15917.40","15984.75","15775.20","15809.40"
"18 May 2022","16318.15","16399.80","16211.20","16240.30"
"17 May 2022","15912.60","16284.25","15900.80","16259.30"
"16 May 2022","15845.10","15977.95","15739.65","15842.30"
"13 May 2022","15977.00","16083.60","15740.85","15782.15"
"12 May 2022","16021.10","16041.95","15735.75","15808.00"
"11 May 2022","16270.05","16318.75","15992.60","16167.10"
"10 May 2022","16248.90","16404.55","16197.30","16240.05"
"09 May 2022","16227.70","16403.70","16142.10","16301.85"
"06 May 2022","16415.55","16484.20","16340.90","16411.25"
"05 May 2022","16854.75","16945.70","16651.85","16682.65"
"04 May 2022","17096.60","17132.85","16623.95","16677.60"
"02 May 2022","16924.45","17092.25","16917.25","17069.10"
"29 Apr 2022","17329.25","17377.65","17053.25","17102.55"
"28 Apr 2022","17189.50","17322.50","17071.05","17245.05"
"27 Apr 2022","17073.35","17110.70","16958.45","17038.40"
"26 Apr 2022","17121.30","17223.85","17064.45","17200.80"
"25 Apr 2022","17009.05","17054.30","16888.70","16953.95"
"22 Apr 2022","17242.75","17315.30","17149.20","17171.95"
"21 Apr 2022","17234.60","17414.70","17215.50","17392.60"
"20 Apr 2022","17045.25","17186.90","16978.95","17136.55"
"19 Apr 2022","17258.95","17275.65","16824.70","16958.65"
"18 Apr 2022","17183.45","17237.75","17067.85","17173.65"
"13 Apr 2022","17599.90","17663.65","17457.40","17475.65"
"12 Apr 2022","17584.85","17595.30","17442.35","17530.30"
"11 Apr 2022","17740.90","17779.05","17650.95","17674.95"
"08 Apr 2022","17698.15","17842.75","17600.55","17784.35"
"07 Apr 2022","17723.30","17787.50","17623.70","17639.55"
"06 Apr 2022","17842.75","17901.00","17779.85","17807.65"
"05 Apr 2022","18080.60","18095.45","17921.55","17957.40"
"04 Apr 2022","17809.10","18114.65","17791.40","18053.40"
"01 Apr 2022","17436.90","17703.70","17422.70","17670.45"
"31 Mar 2022","17519.20","17559.80","17435.20","17464.75"
"30 Mar 2022","17468.15","17522.50","17387.20","17498.25"
"29 Mar 2022","17297.20","17343.65","17235.70","17325.30"
"28 Mar 2022","17181.85","17235.10","17003.90","17222.00"
"25 Mar 2022","17289.00","17294.90","17076.55","17153.00"
"24 Mar 2022","17094.95","17291.75","17091.15","17222.75"
"23 Mar 2022","17405.05","17442.40","17199.60","17245.65"
"22 Mar 2022","17120.40","17334.40","17006.30","17315.50"
"21 Mar 2022","17329.50","17353.35","17096.40","17117.60"
"17 Mar 2022","17202.90","17344.60","17175.75","17287.05"
"16 Mar 2022","16876.65","16987.90","16837.85","16975.35"
"15 Mar 2022","16900.65","16927.75","16555.00","16663.00"
"14 Mar 2022","16633.70","16887.95","16606.50","16871.30"
"11 Mar 2022","16528.80","16694.40","16470.90","16630.45"
"10 Mar 2022","16757.10","16757.30","16447.90","16594.90"
"09 Mar 2022","16078.00","16418.05","15990.00","16345.35"
"08 Mar 2022","15747.75","16028.75","15671.45","16013.45"
"07 Mar 2022","15867.95","15944.60","15711.45","15863.15"
"04 Mar 2022","16339.45","16456.00","16133.80","16245.35"
"03 Mar 2022","16723.2","16768.95","16442.95","16498.05"
"02 Mar 2022","16593.1","16678.5","16478.65","16605.95"
"28 Feb 2022","16481.6","16815.9","16356.3","16793.90"
"25 Feb 2022","16515.65","16748.8","16478.3","16658.40"
"24 Feb 2022","16548.9","16705.25","16203.25","16247.95"
"23 Feb 2022","17194.50","17220.70","17027.85","17063.25"
"22 Feb 2022","16847.95","17148.55","16843.80","17092.20"
"21 Feb 2022","17192.25","17351.05","17070.70","17206.65"
"18 Feb 2022","17236.05","17380.80","17219.20","17276.30"
"17 Feb 2022","17396.55","17442.90","17235.85","17304.60"
"16 Feb 2022","17408.45","17490.60","17257.70","17322.20"
"15 Feb 2022","16933.25","17375.00","16839.25","17352.45"
"14 Feb 2022","17076.15","17099.50","16809.65","16842.80"
"11 Feb 2022","17451.00","17454.75","17303.00","17374.75"
"10 Feb 2022","17554.10","17639.45","17427.15","17605.85"
"09 Feb 2022","17370.10","17477.15","17339.00","17463.80"
"08 Feb 2022","17279.85","17306.45","17043.65","17266.75"
"07 Feb 2022","17456.30","17536.75","17119.40","17213.60"
"04 Feb 2022","17590.20","17617.80","17462.55","17516.30"
"03 Feb 2022","17767.75","17781.15","17511.15","17560.20"
"02 Feb 2022","17706.20","17794.60","17674.80","17780.00"
"01 Feb 2022","17529.45","17622.40","17244.55","17576.85"
"31 Jan 2022","17301.05","17410.00","17264.15","17339.85"
"28 Jan 2022","17208.30","17373.50","17077.10","17101.95"
"27 Jan 2022","17062.00","17182.50","16866.75","17110.15"
"25 Jan 2022","17001.55","17309.15","16836.80","17277.95"
"24 Jan 2022","17575.15","17599.40","16997.85","17149.10"
"21 Jan 2022","17613.70","17707.60","17485.85","17617.15"
"20 Jan 2022","17921.00","17943.70","17648.45","17757.00"
"19 Jan 2022","18129.20","18129.20","17884.90","17938.40"
"18 Jan 2022","18337.20","18350.95","18085.90","18113.05"
"17 Jan 2022","18235.65","18321.55","18228.75","18308.10"
"14 Jan 2022","18185.00","18286.95","18119.65","18255.75"
"13 Jan 2022","18257.00","18272.25","18163.80","18257.80"
"12 Jan 2022","18170.40","18227.95","18128.80","18212.35"
"11 Jan 2022","17997.75","18081.25","17964.40","18055.75"
"10 Jan 2022","17913.30","18017.45","17879.15","18003.30"
"07 Jan 2022","17797.60","17905.00","17704.55","17812.70"
"06 Jan 2022","17768.50","17797.95","17655.55","17745.90"
"05 Jan 2022","17820.10","17944.70","17748.85","17925.25"
"04 Jan 2022","17681.40","17827.60","17593.55","17805.25"
"03 Jan 2022","17387.15","17646.65","17383.30","17625.70"
